Id,Expected
aeeb2b535797395305af926a6f23c5d6_0,543126 20 544406 20 545686 20 546966 20 548231 45 549511 45 550791 45 552071 45 553341 65 554621 65 555901 65 557181 65 558456 75 559736 75 561016 75 562296 75 563566 95 564846 95 566126 95 567406 95 568686 100 569966 100 571246 100 572521 110 573801 110 575081 110 576361 110 577641 115 578921 115 580201 115 581481 115 582761 120 584041 120 585321 120 586601 120 587881 120 589161 120 590441 120 591721 120 593001 125 594281 125 595561 125 596841 125 598121 130 599401 130 600681 130 601961 130 603241 130 604521 130 605801 130 607081 130 608361 135 609641 135 610921 135 612201 135 613481 135 614761 135 616041 135 617321 140 618601 140 619881 140 621161 140 622446 140 623726 140 625006 140 626286 140 627566 145 628846 145 630126 145 631406 145 632686 150 633966 150 635246 150 636526 150 637811 145 639091 145 640371 145 641651 145 642931 150 644211 150 645491 150 646771 150 648051 150 649331 150 650611 150 651891 150 653176 150 654456 150 655736 150 657016 150 658296 150 659576 150 660856 150 662136 155 663416 155 664696 155 665976 155 667261 150 668541 150 669821 150 671101 150 672381 155 673661 155 674941 155 676221 155 677501 155 678781 155 680061 155 681341 155 682621 160 683901 160 685181 160 686461 160 687746 155 689026 155 690306 155 691586 155 692866 155 694146 155 695426 155 696706 155 697986 160 699266 160 700546 160 701826 160 703106 160 704386 160 705666 160 706951 160 708231 160 709511 160 710791 160 712071 165 713351 165 714631 165 715911 165 717196 160 718476 160 719756 160 721036 160 722316 165 723596 165 724876 165 726156 165 727441 160 728721 160 730001 160 731281 160 732561 165 733841 165 735121 165 736401 165 737686 160 738966 160 740246 160 741526 160 742811 160 744091 160 745371 160 746651 160 747931 160 749211 160 750491 160 751776 160 753056 160 754336 160 755616 160 756901 155 758181 155 759461 155 760741 155 762021 160 763301 160 764581 160 765861 160 767146 155 768426 155 769706 155 770986 155 772271 150 773551 150 774831 150 776111 150 777396 150 778676 150 779956 150 781236 150 782516 150 783796 150 785076 150 786356 150 787641 145 788921 145 790201 145 791486 140 792766 140 794046 140 795326 140 796606 140 797886 140 799166 140 800446 140 801731 135 803011 135 804291 135 805571 135 806856 130 808136 130 809416 130 810696 130 811976 135 813256 135 814536 135 815816 135 817101 130 818381 130 819661 130 820941 130 822221 130 823501 130 824781 130 826061 130 827346 125 828626 125 829906 125 831186 125 832466 120 833746 120 835026 120 836311 115 837591 115 838871 115 840151 115 841431 100 842711 100 843991 100 845271 100 846556 90 847836 90 849116 90 850396 90 851681 80 852961 80 854241 80 855521 80 856801 80 858081 80 859361 80 860641 80 861926 75 863206 75 864486 75 865766 75 867046 70 868326 70 869606 70 870886 70 872176 55 873456 55 874736 55 876016 55 877306 40 878586 40 879866 40 881151 30 882431 30 883711 30 884991 30 886281 10 887561 10 888841 10 890121 10
aeeb2b535797395305af926a6f23c5d6_1,
ca4d5060a633a8d5b2b2b55157b7781e_0,595511 15 596791 15 598071 15 599351 15 600621 35 601901 35 603181 35 604461 35 605736 45 607016 45 608296 45 609581 45 610861 45 612141 45 613421 45 614706 45 615986 45 617266 45 618546 45 619836 35 621116 35 622396 35 623681 35 624961 35 626241 35 627521 35 628806 35 630086 35 631366 35 632646 35 633931 30 635211 30 636491 30 637771 30 639056 30 640336 30 641616 30 642896 35 644176 35 645456 35 646736 35 648021 30 649301 30 650581 30 651861 30 653141 35 654421 35 655701 35 656981 35 658261 40 659541 40 660821 40 662101 40 663381 40 664661 40 665941 40 667216 50 668496 50 669776 50 671056 50 672341 45 673621 45 674901 45 676181 45 677461 50 678741 50 680021 50 681306 45 682586 45 683866 45 685146 45 686426 45 687706 45 688986 45 690266 45 691541 55 692821 55 694101 55 695381 55 696656 60 697936 60 699216 60 700491 70 701771 70 703051 70 704331 70 705601 80 706881 80 708161 80 709441 80 710716 85 711996 85 713276 85 714556 85 715821 105 717101 105 718381 105 719651 115 720931 115 722211 115 723491 115 724771 115 726051 115 727331 115 728611 115 729896 110 731176 110 732456 110 733736 110 735016 110 736296 110 737576 110 738856 115 740136 115 741416 115 742696 115 743981 110 745261 110 746541 110 747821 110 749101 110 750381 110 751661 110 752941 110 754226 105 755506 105 756786 105 758066 105 759346 105 760626 105 761906 105 763191 100 764471 100 765751 100 767031 100 768311 100 769591 100 770871 100 772151 100 773431 105 774711 105 775991 105 777271 105 778551 105 779831 105 781111 105 782391 105 783671 105 784951 105 786231 105 787516 100 788796 100 790076 100 791356 100 792636 105 793916 105 795196 105 796476 105 797756 105 799036 105 800316 105 801596 105 802876 105 804156 105 805436 105 806716 110 807996 110 809276 110 810556 110 811841 105 813121 105 814401 105 815681 105 816961 105 818241 105 819521 105 820801 110 822081 110 823361 110 824641 110 825921 110 827201 110 828481 110 829761 110 831046 105 832326 105 833606 105 834886 110 836166 110 837446 110 838726 110 840006 110 841286 110 842566 110 843846 110 845126 115 846406 115 847686 115 848966 115 850251 110 851531 110 852811 110 854091 110 855371 110 856651 110 857931 110 859216 105 860496 105 861776 105 863056 105 864341 100 865621 100 866901 100 868181 100 869461 100 870741 100 872021 100 873306 95 874586 95 875866 95 877146 95 878426 95 879706 95 880986 95 882266 95 883551 90 884831 90 886111 90 887391 90 888681 80 889961 80 891241 80 892521 80 893801 80 895081 80 896361 80 897646 75 898926 75 900206 75 901486 75 902766 75 904046 75 905326 75 906606 75 907891 70 909171 70 910451 70 911736 65 913016 65 914296 65 915576 65 916856 65 918136 65 919416 65 920696 65 921981 60 923261 60 924541 60 925821 60 927101 60 928381 60 929661 60 930941 60 932221 60 933501 60 934781 60 936066 55 937346 55 938626 55 939906 55 941186 60 942466 60 943746 60 945026 60 946306 60 947586 60 948866 60 950141 65 951421 65 952701 65 953981 65 955261 65 956541 65 957821 65 959101 65 960381 65 961661 65 962941 65 964221 65 965501 65 966781 65 968061 65 969346 60 970626 60 971906 60 973186 60 974466 60 975746 60 977026 60 978306 60 979586 60 980866 60 982146 60 983431 55 984711 55 985991 55 987271 55 988551 55 989831 55 991111 55 992391 55 993681 45 994961 45 996241 45 997521 45 998806 30 1000086 30 1001366 30 1002651 10 1003931 10 1005211 10 1006491 10
ca4d5060a633a8d5b2b2b55157b7781e_1,609571 10 610851 10 612131 10 613411 10 614686 20 615966 20 617246 20 618526 20 619801 35 621081 35 622361 35 623636 45 624916 45 626196 45 627476 45 628756 50 630036 50 631316 50 632596 50 633876 55 635156 55 636436 55 637716 55 638991 65 640271 65 641551 65 642831 65 644111 65 645391 65 646671 65 647951 70 649231 70 650511 70 651791 70 653071 70 654351 70 655631 70 656911 70 658191 70 659471 70 660751 70 662031 70 663311 70 664591 70 665871 70 667156 60 668436 60 669716 60 670996 60 672276 65 673556 65 674836 65 676116 65 677396 65 678676 65 679956 65 681236 70 682516 70 683796 70 685076 70 686356 70 687636 70 688916 70 690196 70 691476 65 692756 65 694036 65 695316 65 696601 55 697881 55 699161 55 700441 50 701721 50 703001 50 704281 50 705561 40 706841 40 708121 40 709401 40 710686 30 711966 30 713246 30 714526 30 715806 15 717086 15 718366 15
625559c7e610b1531871f2fd85a04fae_0,
625559c7e610b1531871f2fd85a04fae_1,832601 15 833881 15 835161 15 836436 30 837716 30 838996 30 840276 30 841546 60 842826 60 844106 60 845386 60 846661 80 847941 80 849221 80 850501 80 851776 90 853056 90 854336 90 855616 90 856896 95 858176 95 859456 95 860736 95 862011 110 863291 110 864571 110 865851 110 867126 120 868406 120 869686 120 870966 120 872246 125 873526 125 874806 125 876086 125 877361 140 878641 140 879921 140 881196 155 882476 155 883756 155 885036 155 886311 165 887591 165 888871 165 890151 165 891431 170 892711 170 893991 170 895271 170 896551 170 897831 170 899111 170 900391 170 901666 180 902946 180 904226 180 905506 180 906786 185 908066 185 909346 185 910626 185 911906 185 913186 185 914466 185 915746 185 917031 185 918311 185 919591 185 920871 185 922151 185 923431 185 924711 185 925991 185 927271 185 928551 185 929831 185 931116 185 932396 185 933676 185 934956 185 936236 185 937516 185 938796 185 940076 185 941361 185 942641 185 943921 185 945201 185 946481 190 947761 190 949041 190 950321 190 951601 190 952881 190 954161 190 955441 190 956721 195 958001 195 959281 195 960561 195 961846 195 963126 195 964406 195 965686 195 966966 195 968246 195 969526 195 970806 200 972086 200 973366 200 974646 200 975931 185 977211 185 978491 185 979771 185 981051 180 982331 180 983611 180 984891 180 986181 165 987461 165 988741 165 990021 165 991306 15 991336 120 992586 15 992616 120 993866 15 993896 120 995146 15 995176 120 996461 110 997741 110 999021 110 1000301 110 1001586 55 1002866 55 1004146 55 1005426 55 1006711 45 1007991 45 1009271 45 1010551 45 1011841 30 1013121 30 1014401 30 1015686 20 1016966 20 1018246 20 1019526 20 1020806 15 1022086 15 1023366 15 1024646 15 1025931 10 1027211 10 1028491 10 1029771 10
1531871f2fd85a04faeeb2b535797395_0,
1531871f2fd85a04faeeb2b535797395_1,802241 30 803521 30 804801 30 806081 30 807351 45 808631 45 809911 45 811191 45 812466 50 813746 50 815026 50 816306 50 817581 55 818861 55 820141 55 821421 55 822691 70 823971 70 825251 70 826531 70 827806 75 829086 75 830366 75 831646 75 832921 80 834201 80 835481 80 836751 90 838031 90 839311 90 840591 90 841866 95 843146 95 844426 95 845706 95 846981 95 848261 95 849541 95 850821 95 852091 105 853371 105 854651 105 855931 105 857206 105 858486 105 859766 105 861046 105 862321 105 863601 105 864881 105 866161 105 867441 100 868721 100 870001 100 871281 100 872556 105 873836 105 875116 105 876396 105 877671 105 878951 105 880231 105 881506 110 882786 110 884066 110 885346 110 886621 115 887901 115 889181 115 890461 115 891736 115 893016 115 894296 115 895576 115 896856 115 898136 115 899416 115 900696 115 901971 120 903251 120 904531 120 905811 120 907091 115 908371 115 909651 115 910931 115 912206 120 913486 120 914766 120 916046 120 917326 120 918606 120 919886 120 921166 120 922441 125 923721 125 925001 125 926281 125 927561 125 928841 125 930121 125 931401 125 932681 125 933961 125 935241 125 936516 130 937796 130 939076 130 940356 130 941636 125 942916 125 944196 125 945476 125 946751 130 948031 130 949311 130 950591 130 951871 130 953151 130 954431 130 955711 130 956986 135 958266 135 959546 135 960826 135 962106 135 963386 135 964666 135 965946 135 967226 130 968506 130 969786 130 971061 135 972341 135 973621 135 974901 135 976181 130 977461 130 978741 130 980021 130 981301 130 982581 130 983861 130 985141 130 986421 130 987701 130 988981 130 990261 130 991541 125 992821 125 994101 125 995381 125 996656 130 997936 130 999216 130 1000496 130 1001776 130 1003056 130 1004336 130 1005616 130 1006896 130 1008176 130 1009456 130 1010736 130 1012011 135 1013291 135 1014571 135 1015851 135 1017131 135 1018411 135 1019691 135 1020971 135 1022251 135 1023531 135 1024811 135 1026091 135 1027371 135 1028651 135 1029931 135 1031211 135 1032491 135 1033771 135 1035051 135 1036331 135 1037611 135 1038891 135 1040171 135 1041451 135 1042731 135 1044011 135 1045291 135 1046571 135 1047851 135 1049131 135 1050411 135 1051691 135 1052971 135 1054251 135 1055531 135 1056811 135 1058091 135 1059371 135 1060651 130 1061931 130 1063211 130 1064491 130 1065771 130 1067051 130 1068331 130 1069611 130 1070891 125 1072171 125 1073451 125 1074731 125 1076011 125 1077291 125 1078571 125 1079851 125 1081131 120 1082411 120 1083691 120 1084971 120 1086251 115 1087531 115 1088811 115 1090091 115 1091376 105 1092656 105 1093936 105 1095216 105 1096496 100 1097776 100 1099056 100 1100336 95 1101616 95 1102896 95 1104176 95 1105456 90 1106736 90 1108016 90 1109296 90 1110581 80 1111861 80 1113141 80 1114421 80 1115701 75 1116981 75 1118261 75 1119541 75 1120821 65 1122101 65 1123381 65 1124661 65 1125941 60 1127221 60 1128501 60 1129781 60 1131061 50 1132341 50 1133621 50 1134901 50 1136186 40 1137466 40 1138746 40 1140026 40 1141311 25 1142591 25 1143871 25
60a633a8d5b2b2b55157b7781e2c706c_0,480581 35 481861 35 483141 35 484421 35 485691 60 486971 60 488251 60 489531 60 490801 80 492081 80 493361 80 494631 110 495911 110 497191 110 498471 110 499741 130 501021 130 502301 130 503581 130 504856 140 506136 140 507416 140 508696 140 509966 160 511246 160 512526 160 513791 185 515071 185 516351 185 517631 185 518891 215 520171 215 521451 215 522731 215 524006 225 525286 225 526566 225 527846 225 529121 240 530401 240 531681 240 532956 250 534236 250 535516 250 536796 250 538071 260 539351 260 540631 260 541911 260 543191 265 544471 265 545751 265 547031 265 548306 275 549586 275 550866 275 552141 285 553421 285 554701 285 555981 285 557261 285 558541 285 559821 285 561101 285 562376 295 563656 295 564936 295 566216 295 567496 295 568776 295 570056 295 571341 295 572621 295 573901 295 575181 295 576461 300 577741 300 579021 300 580301 300 581586 295 582866 295 584146 295 585426 295 586706 300 587986 300 589266 300 590546 300 591826 300 593106 300 594386 300 595671 295 596951 295 598231 295 599511 295 600791 300 602071 300 603351 300 604631 300 605916 295 607196 295 608476 295 609761 290 611041 290 612321 290 613601 290 614886 290 616166 290 617446 290 618726 290 620011 285 621291 285 622571 285 623856 280 625136 280 626416 280 627696 280 628976 285 630256 285 631536 285 632816 285 634101 280 635381 280 636661 280 637941 280 639221 280 640501 280 641781 280 643066 280 644346 280 645626 280 646906 280 648186 280 649466 280 650746 280 652026 280 653311 275 654591 275 655871 275 657151 275 658436 275 659716 275 660996 275 662281 270 663561 270 664841 270 666121 270 667401 270 668681 270 669961 270 671241 270 672526 265 673806 265 675086 265 676366 265 677651 260 678931 260 680211 260 681496 255 682776 255 684056 255 685336 255 686621 250 687901 250 689181 250 690461 250 691746 245 693026 245 694306 245 695586 245 696871 240 698151 240 699431 240 700716 235 701996 235 703276 235 704556 235 705841 230 707121 230 708401 230 709681 230 710966 225 712246 225 713526 225 714806 225 716091 220 717371 220 718651 220 719936 215 721216 215 722496 215 723776 215 725061 210 726341 210 727621 210 728901 210 730186 205 731466 205 732746 205 734026 205 735311 200 736591 200 737871 200 739156 195 740436 195 741716 195 742996 195 744286 185 745566 185 746846 185 748126 185 749416 170 750696 170 751976 170 753256 170 754541 165 755821 165 757101 165 758391 155 759671 155 760951 155 762231 155 763516 145 764796 145 766076 145 767356 145 768646 135 769926 135 771206 135 772486 135 773776 125 775056 125 776336 125 777621 115 778901 115 780181 115 781461 115 782751 100 784031 100 785311 100 786591 100 787876 95 789156 95 790436 95 791716 95 792996 90 794276 90 795556 90 796841 80 798121 80 799401 80 800681 80 801966 75 803246 75 804526 75 805806 75 807101 50 808381 50 809661 50 810941 50
60a633a8d5b2b2b55157b7781e2c706c_1,
66e057db382b8564872a27301a654864_0,855661 20 856941 20 858221 20 859501 20 860746 90 862026 90 863306 90 864586 90 865841 145 867121 145 868401 145 869681 145 870946 170 872226 170 873506 170 874786 170 876061 175 877341 175 878621 175 879891 165 881171 165 882451 165 883731 165 885001 170 886281 170 887561 170 888841 170 890116 175 891396 175 892676 175 893956 175 895226 185 896506 185 897786 185 899066 185 900341 195 901621 195 902901 195 904181 195 905451 210 906731 210 908011 210 909281 230 909521 5 910561 230 910801 5 911841 230 912081 5 913121 230 913361 5 914396 250 915676 250 916956 250 918236 250 919506 260 920786 260 922066 260 923346 260 924616 270 925896 270 927176 270 928456 270 929731 275 931011 275 932291 275 933566 280 934846 280 936126 280 937406 280 938681 285 939961 285 941241 285 942521 285 943791 300 945071 300 946351 300 947631 300 948906 305 950186 305 951466 305 952746 305 954021 310 955301 310 956581 310 957861 310 959141 305 960421 305 961701 305 962976 310 964256 310 965536 310 966816 310 968091 310 969371 310 970651 310 971931 310 973211 305 974491 305 975771 305 977051 305 978341 290 979621 290 980901 290 982181 290 983471 270 984751 270 986031 270 987316 255 988596 255 989876 255 991156 255 992436 255 993716 255 994996 255 996276 255 997556 250 998836 250 1000116 250 1001396 250 1002676 240 1003956 240 1005236 240 1006516 240 1007796 230 1009076 230 1010356 230 1011641 215 1012921 215 1014201 215 1015481 215 1016806 165 1018086 165 1019366 165 1020646 165 1021951 135 1023231 135 1024511 135 1025791 135 1027076 125 1028356 125 1029636 125 1030916 125 1032201 115 1033481 115 1034761 115 1036041 115 1037326 100 1038606 100 1039886 100 1041171 90 1042451 90 1043731 90 1045011 90 1046296 50 1047576 50 1048856 50 1050136 50 1051421 45 1052701 45 1053981 45 1055261 45 1056546 40 1057826 40 1059106 40 1060386 40 1061676 30 1062956 30 1064236 30 1065531 10 1066811 10 1068091 10 1069371 10
66e057db382b8564872a27301a654864_1,880056 20 881336 20 882616 20 883896 20 885171 25 886451 25 887731 25 889011 25 890291 30 891571 30 892851 30 894131 30 895411 30 896691 30 897971 30 899251 30 900536 25 901816 25 903096 25 904376 25 905661 20 906941 20 908221 20 909511 10 910791 10 912071 10 913351 10
